date,open,high,low,close,volume,daily_return,sma_10,sma_50,target_price,target_trend
2021-02-22,2771.0983728001697,2771.0983728001697,2634.288729099401,2647.983154296875,5366696,-0.03691585801696895,2792.2575196,2750.6663964806253,2667.450684,1
2021-02-23,2658.32114,2710.234481664836,2656.531024300275,2667.450684,3832829,0.0073518329116011305,2774.6517579,2754.280415043437,2638.719482421875,0
2021-02-24,2660.1112723385645,2688.171416404616,2614.5975045138985,2638.719482421875,3774549,-0.010771033837836841,2750.914892665625,2757.067880871875,2680.966309,1
2021-02-25,2661.901536334308,2711.935173163415,2656.9339225137574,2680.966309,4224073,0.01601035155860897,2732.056054765625,2761.346171891875,2590.56543,0
2021-02-26,2649.3706742601657,2660.4247237718946,2577.7660614423235,2590.56543,5553153,-0.03371951325778477,2705.517578265625,2762.875737327812,2617.327637,1
2021-03-01,2618.938784254474,2653.846033942076,2597.278431998463,2617.327637,3265871,0.010330643144573992,2686.2157228656247,2764.5117529678123,2690.856445,1
2021-03-02,2649.370439036512,2707.549181785625,2638.629748067445,2690.856445,3306469,0.02809308508440278,2677.0458253734373,2767.2109668287494,2738.070556640625,1
2021-03-03,2716.499582923453,2742.4562510963624,2682.397803881428,2738.070556640625,3509857,0.017546128010045292,2675.7926759375,2771.5843359693745,2729.657470703125,0
2021-03-04,2705.7594734081085,2758.0755531644904,2699.5388659906343,2729.657470703125,3916760,-0.003072632995923308,2675.1079835078126,2774.8540820631247,2692.37793,0
2021-03-05,2699.583186729747,2741.740267,2682.129564357553,2692.37793,3203686,-0.013657222967804139,2669.39750990625,2776.730566443125,2691.393066,0
2021-03-08,2699.493380366301,2714.709357642902,2681.592230629124,2691.393066,2003125,-0.00036579708555251056,2673.7385010765624,2778.5766260053124,2730.775879,1
2021-03-09,2691.3933454019807,2745.052003597564,2678.101871,2730.775879,1942397,0.014632873026804383,2680.0710205765627,2780.852124045312,2748.677246,1
2021-03-10,2752.302273279617,2768.592278802846,2738.876408531912,2748.677246,3053778,0.006555414209442834,2691.066796934375,2783.4659863481247,2737.041748046875,0
2021-03-12,2752.302526082478,2789.894951,2722.1839208066626,2737.041748046875,2938317,-0.004233126304682644,2696.6743408390626,2786.2259082231244,2744.381103515625,1
2021-03-15,2721.870489571182,2773.7838366264696,2721.870489571182,2744.381103515625,3097083,0.002681491969929617,2712.055908190625,2789.9643457231246,2783.673583984375,1
2021-03-16,2738.875913010406,2811.3755695312693,2738.875913010406,2783.673583984375,4894756,0.01431742858833096,2728.6905028890624,2793.3183398637498,2786.269775390625,1
2021-03-17,2779.1541105025053,2823.906994729599,2761.521517821019,2786.269775390625,3838390,0.0009326493670762659,2738.231835928125,2794.7374170115627,2717.842285,0
2021-03-18,2797.905140318471,2816.2538203269355,2673.581732,2717.842285,3656306,-0.024558817310154968,2736.209008764062,2793.8311621256253,2730.104736328125,1
2021-03-19,2712.0246159259377,2773.7835923282114,2689.648175200476,2730.104736328125,5776626,0.004511833300924861,2736.2537353265625,2793.9116406412504,2801.217285,1
2021-03-22,2728.762406965116,2809.988894451002,2701.865878975166,2801.217285,2821646,0.026047553313840455,2747.1376708265625,2795.74849610125,2812.808594,1
2021-03-23,2810.4813561744827,2836.4380311200434,2795.1312030543163,2812.808594,3305973,0.004137954260838406,2759.2792236265623,2796.24306642125,2793.564697265625,0
2021-03-24,2784.7034948526434,2821.490454025433,2784.658698263296,2793.564697265625,2207104,-0.006841523726649701,2765.558105453125,2795.360249046563,2743.217529296875,0
2021-03-25,2785.5983779631874,2802.291334267646,2729.925835770478,2743.217529296875,3179786,-0.01802255305489453,2765.0121337828123,2793.4990674059377,2744.962646484375,1
2021-03-26,2766.309638783247,2790.7895511507954,2723.705028832088,2744.962646484375,3697370,0.000636157056034703,2765.8042236265624,2791.956879905938,2827.084961,1
2021-03-30,2759.4632979787857,2853.847102724956,2739.682432469811,2827.084961,4694008,0.02991746158032549,2774.074609375,2790.30729494625,2844.359130859375,1
2021-03-31,2823.906975498895,2868.659859421223,2803.320648894624,2844.359130859375,3530069,0.006110240794908739,2780.1431640625,2789.3137842034375,2832.857422,0
2021-04-01,2856.218513615022,2877.610303737164,2814.9562691301344,2832.857422,4285076,-0.004043690803523736,2784.8019287234374,2788.29789065125,2899.001953,1
2021-04-05,2838.22763,2920.572928543356,2820.326478,2899.001953,5317862,0.023349050498030932,2802.9178955234374,2787.9076465112503,2922.094727,1
2021-04-06,2931.313864251768,2931.313864251768,2891.036269170446,2922.094727,2291562,0.007965766968905497,2822.116894590625,2787.1182129312506,2928.091309,1
2021-04-07,2916.9926819005923,2933.596043876824,2895.3323319556057,2928.091309,2491268,0.0020521518158160834,2834.804296990625,2787.07434575125,2969.218994140625,1
2021-04-08,2926.837935405016,2985.016671124075,2923.302502,2969.218994140625,2578118,0.014045902535283705,2850.4453370046876,2787.329433641875,2973.605712890625,1
2021-04-09,3002.0237974370248,3002.3371550683573,2960.851139511532,2973.605712890625,2911129,0.0014773981840532358,2868.4494385671874,2787.883481499687,2905.848633,0
2021-04-12,2973.604433988633,2987.7911811237914,2875.998381,2905.848633,3791828,-0.022786168185276567,2884.7125489375003,2787.6238965425,2778.303711,0
2021-04-13,2876.7152547441287,2876.7152547441287,2750.556924099582,2778.303711,8654596,-0.04389248653613542,2888.046655389063,2785.9680371625,2881.145508,1
2021-04-15,2828.6504689847543,2897.525104971104,2763.445437906345,2881.145508,6062760,0.037016038452824196,2893.4527100890627,2787.8941797425005,2859.843017578125,0
2021-04-16,2890.1408027792368,2906.2518385333483,2848.610220243268,2859.843017578125,3224657,-0.0073937572270212915,2895.0010987609376,2788.8930566956255,2829.993164,0
2021-04-19,2836.437535080061,2854.338687084353,2806.095169840755,2829.993164,2679106,-0.010437584648755882,2894.7146729609376,2788.147470755625,2814.553466796875,0
2021-04-20,2886.560808215665,2886.874165788868,2798.2634619087594,2814.553466796875,3141893,-0.005455736571922332,2886.2698243406253,2787.153955130625,2791.505859,0
2021-04-22,2817.641499208782,2817.641499208782,2779.3777844403016,2791.505859,1988980,-0.008188726229139465,2873.2109375406253,2785.907143599687,2783.181884765625,0
2021-04-23,2779.1541251639383,2791.6849328136304,2766.668114102697,2783.181884765625,1615309,-0.002981893879082431,2858.7199951171874,2785.039834035,2775.395263671875,0
2021-04-26,2776.5140859193466,2822.117237022294,2763.983276747665,2775.395263671875,2490260,-0.002797740649424285,2839.3376220703126,2783.011640675625,2803.320556640625,1
2021-04-27,2780.0490577668525,2806.990380409463,2777.3638848198784,2803.320556640625,1471417,0.010061735470357602,2822.3091064453124,2782.2078857884376,2796.249755859375,0
2021-04-28,2819.3868655301867,2820.3267197882137,2785.419470638185,2796.249755859375,1639037,-0.002522294770928135,2811.34921873125,2780.6111182103127,2788.328613,0
2021-04-29,2815.4937029885937,2826.010631391147,2779.6018003514714,2788.328613,1621395,-0.002832773733024596,2812.35170893125,2778.986596710313,2717.081787109375,0
2021-04-30,2773.783779134378,2803.3654794696645,2703.0742216798394,2717.081787109375,3072305,-0.02555180388654754,2795.9453368421873,2776.2092285525,2718.289794921875,1
2021-05-03,2707.4595110968694,2734.400830914168,2688.752895602672,2718.289794921875,1545831,0.00044459751569903005,2781.7900145765625,2774.368100630938,2729.70166,1
2021-05-04,2741.3822044471763,2765.7277251849537,2716.499561791694,2729.70166,1990777,0.004198178244072537,2771.760864176563,2773.3110254325,2770.830322265625,1
2021-05-05,2747.8273810533087,2774.1419923433573,2732.074276737655,2770.830322265625,1939289,0.015067090615911827,2767.388549723438,2773.715590857813,2784.927246,1
2021-05-06,2779.601696465275,2805.1108409989283,2751.407378822816,2784.927246,1791671,0.005087617102027542,2766.7306884234376,2774.684047877812,2804.126465,1
2021-05-07,2804.216058,2828.2484471170915,2785.2408765735254,2804.126465,1912540,0.006893975067957525,2768.825146446875,2775.7769238574997,2815.404541015625,1
2021-05-10,2815.807273354691,2832.1420795456097,2797.055854609388,2815.404541015625,2137153,0.004021956982466213,2772.8260741812496,2779.1253515918743,2794.906982421875,0
2021-05-11,2797.055033279464,2799.829799280447,2766.757245751011,2794.906982421875,2415625,-0.00728050207177533,2771.984716759375,2781.6744775603124,2763.579833984375,0
2021-05-12,2792.5796117756176,2792.5796117756176,2748.363855330469,2763.579833984375,1978558,-0.01120865511250535,2768.717724571875,2784.1716845915626,2731.268310546875,0
2021-05-14,2773.3360184268367,2773.3360184268367,2720.9751479805013,2731.268310546875,2043935,-0.011691908820638308,2763.0116943265625,2785.1777246224997,2747.603027,1
2021-05-17,2734.4009279371794,2752.481047488296,2717.3948337863426,2747.603027,2890462,0.0059806341215353775,2766.063818315625,2788.3184765625,2764.654052734375,1
2021-05-18,2774.678654491779,2796.160037623328,2754.987386621192,2764.654052734375,2098538,0.0062057821187482265,2770.700244096875,2791.2650048771875,2758.567383,0
2021-05-19,2760.3574979213986,2790.789454772672,2745.231112659171,2758.567383,1986041,-0.002201602666472846,2773.586816396875,2792.619223637188,2738.876708984375,0
2021-05-20,2745.231706,2764.654415831749,2731.8058401828885,2738.876708984375,2329027,-0.0071380072631073155,2770.39145506875,2792.635346684063,2757.224853515625,1
