date,open,high,low,close,volume,daily_return,sma_10,sma_50,target_price,target_trend
2023-10-17,1338.6467739103207,1350.8226045344618,1336.6020195003289,1340.6915283203125,3923764,0.00578740445270598,1359.3038330640625,1344.0830712746874,1338.9254150390625,0
2023-10-18,1340.2730783681973,1351.4265297831892,1336.8805475377155,1338.9254150390625,4264837,-0.0013173151645574643,1358.9506225679688,1345.2393090676562,1332.5123291015625,0
2023-10-19,1325.494903,1338.0890555260446,1325.494903,1332.5123291015625,6795691,-0.004789726048566312,1356.1808471773438,1345.9949560496875,1326.563720703125,0
2023-10-20,1329.119720164981,1337.0200821379894,1324.7048120035936,1326.563720703125,3928622,-0.004464205147316158,1351.3988037203126,1346.6836791942187,1309.2760009765625,0
2023-10-23,1325.0302081269804,1331.304025507751,1306.1158332337493,1309.2760009765625,2636516,-0.01303195576417493,1345.1900634859376,1346.94857421375,1289.8812255859375,0
2023-10-25,1317.137163082653,1320.4794799105882,1281.6432340369931,1289.8812255859375,6940777,-0.014813358967978307,1335.2108032445312,1346.9240966746875,1279.901611328125,0
2023-10-26,1275.7591696776635,1293.600262701033,1273.923205151914,1279.901611328125,6357656,-0.007736847439793637,1324.3032959203124,1347.0206884715624,1299.578613,1
2023-10-27,1283.855861972041,1303.9565408986182,1283.855861972041,1299.578613,4634358,0.015373839283987278,1318.0496215757812,1347.1074365115626,1296.47168,0
2023-10-30,1299.5785105468342,1299.5785105468342,1283.3378978736482,1296.47168,2667696,-0.0023907233998161637,1314.6779175054687,1346.6682470715625,1288.327880859375,0
2023-10-31,1299.2019618287502,1300.3318125956307,1283.2438397267852,1288.327880859375,3451595,-0.006281509473947899,1310.2130004914063,1346.1953759778125,1274.911621,0
2023-11-01,1292.7057061877338,1296.8481472235055,1272.5579091746342,1274.911621,3090672,-0.010413699849781799,1303.635009759375,1345.8770849578123,1289.975341796875,1
2023-11-02,1289.834096100156,1295.765495943668,1281.972721492604,1289.975341796875,3758060,0.011815501991470967,1298.7400024351562,1345.5514892546873,1307.769531,1
2023-11-03,1299.2961678955407,1310.546865,1297.1307068451297,1307.769531,3349045,0.013794208793431961,1296.2657226249999,1345.6124487223435,1321.1856689453125,1
2023-11-06,1312.335688818848,1324.9044879431974,1309.4171089173929,1321.1856689453125,2736381,0.010258793791482423,1295.7279174492187,1345.8636572184373,1322.127197265625,1
2023-11-07,1318.078766511828,1323.6335500133118,1313.2300966352614,1322.127197265625,2272209,0.0007126389140021949,1297.0130370781249,1345.842775870781,1309.6053466796875,0
2023-11-08,1322.7861337778295,1322.7861337778295,1305.3215449018542,1309.6053466796875,3550635,-0.00947098782313438,1298.9854491874999,1345.6365209879687,1294.3533935546875,0
2023-11-09,1314.2187005328617,1315.725053279232,1289.8813406007866,1294.3533935546875,5498051,-0.011646220873845037,1300.4306274101561,1345.2079467692186,1288.7513427734375,0
2023-11-10,1289.7869529854245,1292.7997730616912,1281.3607106679833,1288.7513427734375,2943649,-0.004328068987299538,1299.3479003875,1344.6301513646874,1293.176513671875,1
2023-11-13,1299.1077990502322,1301.5556365838725,1290.6344357148544,1293.176513671875,3462092,0.003433688681103053,1299.0183837546874,1343.8155493139063,1327.9644775390625,1
2023-11-15,1317.137400976355,1331.2596747537996,1311.488491465377,1327.9644775390625,8551860,0.026901172035988852,1302.9820434226563,1343.69113281,1360.351563,1
2023-11-16,1333.2367512594758,1368.3541841941474,1328.0585842809098,1360.351563,6673907,0.0243885179225245,1311.5260376226563,1344.05831055,1353.431641,0
2023-11-17,1356.726837718172,1366.094566340676,1351.0779284155915,1353.431641,4901251,-0.0050868629758762385,1317.8716675429687,1343.89207033,1352.5372314453125,0
2023-11-20,1357.6212730677928,1367.036122395586,1349.7598968645575,1352.5372314453125,3584210,-0.0006608457550368874,1322.3484375875,1343.4514135917188,1354.796630859375,1
2023-11-21,1357.621085267004,1365.152963687348,1352.6782900536532,1354.796630859375,3793135,0.0016704896261141577,1325.7095337789062,1343.0829004081252,1372.496582,1
2023-11-22,1352.1604184890853,1373.5791976051314,1352.1604184890853,1372.496582,3108786,0.013064655415770732,1330.7464722523437,1343.2775122239063,1364.4468994140625,0
2023-11-23,1382.0056146017555,1382.0056146017555,1362.9875519464238,1364.4468994140625,3186928,-0.005864992810552194,1336.230627525781,1343.2479272629687,1353.290283203125,0
2023-11-24,1360.963407357909,1367.647926495402,1349.9479661707062,1353.290283203125,2973195,-0.008176658406954918,1342.124316490625,1342.8678759934376,1358.2801513671875,1
2023-11-28,1359.504127646951,1360.445612499892,1343.5460053605395,1358.2801513671875,3755373,0.00368721199434896,1349.07719735,1342.1294018723438,1374.1912841796875,1
2023-11-29,1366.1886628376049,1375.226894544369,1364.964801471109,1374.1912841796875,3875778,0.011714176045703573,1357.1786744007811,1341.7602685759373,1370.001708984375,0
2023-11-30,1368.212865,1375.179875684024,1364.729416784748,1370.001708984375,10120867,-0.0030487569260151393,1361.3823975453124,1341.1474780485937,1367.3184814453125,0
2023-12-01,1374.4737432561003,1374.4737432561003,1361.5283266839235,1367.3184814453125,3489187,-0.0019585578043195273,1362.0790893898436,1340.3945825407811,1378.6632080078125,1
2023-12-04,1374.991394397921,1385.7714640337217,1364.493931093046,1378.6632080078125,5511948,0.008297062254660759,1364.602246090625,1340.2366455209374,1368.871826171875,0
2023-12-05,1380.0285133783032,1381.064124,1357.621128395019,1368.871826171875,5123039,-0.007102083945567994,1366.2357055632813,1339.9116943490624,1388.03125,1
2023-12-06,1371.5081438440814,1390.5732132882845,1366.1417258233223,1388.03125,5269178,0.013996506803493292,1369.5591674773436,1339.756152356875,1380.1226806640625,0
2023-12-07,1386.6659544767813,1386.6659544767813,1376.262615719604,1380.1226806640625,4424453,-0.005697688244365895,1370.32177734375,1339.546542981875,1403.8951416015625,1
2023-12-08,1384.359331179215,1407.2373438258442,1380.4521461092754,1403.8951416015625,6323433,0.017224889693184142,1374.2666015625,1340.221340353906,1401.400146484375,0
2023-12-11,1402.812373706227,1410.3442522227704,1395.2804951896835,1401.400146484375,3862018,-0.0017771947799044563,1379.077587890625,1341.097189963281,1389.678711,0
2023-12-12,1391.0438179520306,1402.812378171591,1381.7702154844862,1389.678711,6103494,-0.008364088953308535,1382.2174438539064,1341.6205737535936,1364.2115478515625,0
2023-12-13,1389.6316388053183,1389.6787590187653,1349.2890359623275,1364.2115478515625,8549258,-0.01832593602165178,1381.2194702210938,1342.146740745781,1413.5924072265625,1
2023-12-14,1377.7689770027378,1422.5836336750658,1375.838887054938,1413.5924072265625,12489858,0.036197362097372565,1385.5785400453126,1343.7348828356248,1486.0396728515625,1
2023-12-15,1433.9285107001283,1495.5957668241963,1431.9984208352305,1486.0396728515625,18395389,0.05125046318488646,1397.4506591859376,1346.7989258043747,1472.811767578125,0
2023-12-18,1476.2010899731836,1499.7853308836295,1468.9988229814394,1472.811767578125,6467243,-0.008901448268910928,1406.865515142969,1349.4060107559374,1467.1158447265625,0
2023-12-19,1478.225296674548,1481.8499902553428,1452.9464521784105,1467.1158447265625,4221721,-0.0038673800528691293,1416.6899169984376,1351.5441259903123,1446.4974365234375,0
2023-12-20,1473.471002139645,1490.8413527319508,1440.471910123072,1446.4974365234375,6592367,-0.014053701537773078,1422.5365356507814,1352.9863916153124,1446.1207275390625,0
2023-12-21,1432.2338260213533,1456.1475641627426,1432.2338260213533,1446.1207275390625,5319038,-0.0002604283802122298,1429.1363403382813,1354.4815380996872,1471.446777,1
2023-12-22,1445.1322053581507,1474.3653575565068,1433.8815067423754,1471.446777,6741060,0.017513094846538957,1435.8915038781251,1356.1169970796875,1453.6055908203125,0
2023-12-26,1445.1793467888062,1457.4186507029783,1433.8815277911087,1453.6055908203125,6878067,-0.012124927967875565,1441.1120483117188,1357.4095752046874,1475.400879,1
2023-12-27,1453.6526019531718,1478.131207944611,1453.6526019531718,1475.400879,4225849,0.014993949058346612,1449.6842651117188,1359.6752856557814,1471.2113037109375,0
2023-12-28,1477.1425892283842,1477.1425892283842,1464.0089217215004,1471.2113037109375,5702253,-0.0028396182682920434,1460.3842406976562,1362.4957373159375,1452.616943359375,0
2023-12-29,1450.8752194379208,1468.1984480838207,1449.886614411702,1452.616943359375,4388990,-0.012638810145531587,1464.2866943109375,1364.8885351631252,1460.572509765625,1
2024-01-01,1448.9451947683858,1465.8919221925776,1445.4146265550123,1460.572509765625,2808451,0.005476713212398288,1461.7399780023438,1367.2861547920315,1444.614258,0
2024-01-02,1455.535458187299,1458.5011582059428,1433.8813084212525,1444.614258,5396313,-0.010926025006581686,1458.9202270445314,1369.39993165125,1402.8123779296875,0
2024-01-03,1431.0098022399532,1431.0098022399532,1400.9294082948825,1402.8123779296875,7550363,-0.02893636127348298,1452.4898803648439,1370.8059326278124,1424.1839599609375,1
2024-01-04,1416.8874530223693,1430.8214735340546,1405.5426305452577,1424.1839599609375,7056038,0.015234811417041305,1450.258532708594,1372.7583374129688,1442.8726806640625,1
2024-01-05,1418.5823250946862,1449.6042055294993,1418.1115826606078,1442.8726806640625,8895403,0.013122406394492359,1449.9337280210939,1375.4302710067186,1433.693115234375,0
2024-01-08,1439.483154876404,1446.1206687605984,1424.701889324203,1433.693115234375,4440136,-0.006362006539248344,1446.1583618445313,1378.3065087996874,1439.8128662109375,1
