date,open,high,low,close,volume
15-11-2021,753.7052343,761.0288705,748.4186156,750.1161499,10934583
16-11-2021,750.1161135,752.4926733,739.1549044,741.1434326,12785837
17-11-2021,738.0878578,748.8065614,733.6257326,738.4758301,11657214
18-11-2021,741.9679932,744.4900204,733.7228269,740.0279541,20644385
22-11-2021,745.266019,747.3515847,718.056982,729.4547119,20403786
23-11-2021,718.735966,735.2262976,709.2782758,729.3091431,24913042
24-11-2021,727.7571681,749.0975983,724.3136106,737.4088745,23186419
25-11-2021,732.2677527,732.3162419,722.9555299,728.5331421,17749726
26-11-2021,716.8444115,719.8029591,697.05599,700.5480957,18987552
29-11-2021,704.9617,705.9317196,689.1988825,696.8620605,15878074
30-11-2021,695.2614811,710.3452726,689.7808472,692.9334106,23965914
01-12-2021,694.9220307,710.7818266,693.5639796,705.8832397,15214913
02-12-2021,702.876122,705.3011709,693.7579741,700.7421265,21924640
03-12-2021,698.8991063,707.6292825,693.6609769,694.8250122,20130259
06-12-2021,697.4440401,705.0101806,686.2888156,688.2773438,20129080
07-12-2021,695.504069,718.7360507,690.6539708,712.624939,30513303
08-12-2021,725.4775761,736.0507527,721.7914548,730.8126831,33432411
09-12-2021,736.2933134,740.1249023,725.9626409,732.3647461,16007459
10-12-2021,733.8198119,737.0208647,728.5331934,735.2748413,7627774
13-12-2021,740.12489,746.6240326,729.9396851,731.3947144,16855546
14-12-2021,728.5331506,741.4343984,723.9255578,735.9053345,17488089
15-12-2021,734.886847,736.7299079,728.3877628,729.6972656,7358740
16-12-2021,735.1777573,735.1777573,716.795877,718.9299316,14123215
17-12-2021,719.7544271,719.7544271,704.2826052,706.4651489,13227787
20-12-2021,696.5710292,698.6081059,677.2676753,688.6654053,16900016
21-12-2021,698.4140569,707.0957435,694.6795054,698.75354,14563335
22-12-2021,704.4767665,712.9159492,698.4626328,710.8303833,9843359
23-12-2021,716.8929569,717.3294776,706.1257633,709.3753052,9994049
24-12-2021,711.897389,711.897389,698.0260617,705.3012085,8800690
27-12-2021,702.2941526,716.601941,694.6309745,713.9343872,7955163
28-12-2021,718.2024204,720.1909484,710.5392431,713.7402954,17833655
29-12-2021,715.8744659,722.6161139,709.95737,713.6434326,7143073
30-12-2021,711.3153619,718.2995149,707.1442894,713.6434326,14326182
31-12-2021,714.4679159,723.8771178,714.4679159,717.960022,6973055
03-01-2022,720.7729799,743.0349393,720.7244907,741.7739258,9653095
04-01-2022,744.9265053,754.6751897,740.7068848,749.6795654,12114437
05-01-2022,749.8251069,771.9900298,748.0790835,764.4238892,19741360
06-01-2022,751.813599,768.740451,750.7950903,761.5137939,13018067
07-01-2022,768.4495089,778.2466828,762.6778806,769.4680176,12250210
10-01-2022,776.258154,788.4318876,775.0456295,786.4433594,10905080
11-01-2022,785.4732723,790.2748805,777.858643,786.3463135,9982061
12-01-2022,794.0579646,800.7026339,787.7043485,799.0535889,13034848
13-01-2022,796.3860136,803.1761502,792.8939671,799.9750977,9372244
14-01-2022,796.3860352,797.3560547,787.2678279,795.4160156,7552844
17-01-2022,795.416025,804.0492226,790.1294067,794.7369995,6722700
18-01-2022,796.3860174,810.93631,793.6699746,798.4230347,10835146
19-01-2022,791.5358949,796.3859923,779.1681465,784.3577271,16416144
20-01-2022,778.925611,788.5773163,771.5534869,785.958252,13567654
21-01-2022,778.925708,787.0253476,771.6505613,780.3807373,12078277
24-01-2022,788.6259191,792.2150033,759.8163257,774.512146,29612316
25-01-2022,765.3454397,780.1867273,762.4838701,777.6162109,19513184
27-01-2022,763.3083984,777.47066,757.6337486,770.8260498,23984679
28-01-2022,779.6532543,781.6902717,755.1602593,757.730835,14072314
31-01-2022,765.2968938,774.7545839,760.4952854,765.1513672,14824509
01-02-2022,778.0041746,788.480374,765.6364252,786.0068359,20031583
02-02-2022,790.565918,794.1550021,784.6002742,789.3533936,11214375
03-02-2022,789.6443413,793.8639615,781.8356963,784.6972656,9755335
04-02-2022,785.5218386,787.6558935,771.9415646,780.9142456,10314067
07-02-2022,774.124056,780.8657034,758.0217559,762.8233643,14659368
08-02-2022,766.3154297,771.8445529,751.0861112,768.7404785,14642455
09-02-2022,773.3480927,780.1382297,770.3895449,778.7316895,8855292
10-02-2022,781.7872286,784.5517605,772.4265168,781.350708,13159771
11-02-2022,772.9599755,773.4935335,764.2783487,767.0913696,13138408
14-02-2022,748.8550435,750.7465933,728.6301609,731.1036987,16170656
15-02-2022,730.3762033,754.6751803,720.9185131,752.7836304,18880659
16-02-2022,752.4441842,754.2386967,737.6028967,741.1434326,10549784
17-02-2022,743.519965,744.2474796,723.9255587,727.854126,16683808
18-02-2022,724.4591054,734.1108121,723.1980917,726.4476929,8945567
21-02-2022,723.8771263,740.0279763,717.8145038,731.8312988,10967164
22-02-2022,716.2624788,736.9723731,715.6319424,728.7756958,13156371
23-02-2022,731.9766842,733.7227666,720.4334877,722.2764893,11624282
24-02-2022,691.5269409,705.3011707,681.2446984,686.1918335,28023104
25-02-2022,703.2157046,717.1354619,698.6566007,708.1627808,16935750
28-02-2022,701.2756466,722.422061,693.9520108,720.4335327,20547432
02-03-2022,695.5040228,703.2156901,686.5313419,693.418457,25252492
03-03-2022,696.0859891,700.3056095,672.660053,677.364624,23190595
04-03-2022,670.2835055,685.3672976,664.4633883,667.421936,18697223
07-03-2022,643.607959,647.0030273,622.8980657,634.1502686,27799873
08-03-2022,624.0134936,649.3795256,623.7224996,645.0629272,26716975
09-03-2022,644.7720214,654.2782013,638.2728784,647.4395752,33728639
