date,open,high,low,close,volume
11-12-2020,912.7570925495094,924.0929139357568,895.1866323672836,909.4924316,26944202
14-12-2020,910.4672819578382,913.6639990942832,900.6731791916262,902.9176635742188,17312747
15-12-2020,902.1921882018914,902.1921882018914,889.2240359631435,895.2320556640625,18551265
16-12-2020,901.4213476389596,904.5727289498444,891.3098338764274,896.2295532226562,18561011
17-12-2020,899.8343755485606,909.1297243,896.5016507528353,900.3331298828125,20252358
18-12-2020,897.8392714360722,909.0843613071538,890.9924186751066,903.0310059,18466344
21-12-2020,911.3968279822236,916.8379694209408,841.2283275836958,879.5205688476562,44135540
22-12-2020,883.7376098965668,888.2265790134423,856.2823129435187,878.1604004,28140001
23-12-2020,875.1223093610237,884.8484079017386,870.8826879671385,881.4023438,19501410
24-12-2020,882.8306894509022,906.3184389463692,882.3319351071959,904.2100219726562,20776988
28-12-2020,909.9004843884214,915.0242747672096,904.7313581616152,908.3588256835938,17221499
29-12-2020,910.9434754302608,912.4397984,898.9501635431251,902.3509521484376,18611939
30-12-2020,904.7088039204004,910.1272779921744,895.7762015051192,904.8221435546876,22043630
31-12-2020,903.9152831436564,912.2583993085362,897.1591616899547,900.1971435546875,18781189
01-01-2021,901.4213204,905.5022064134912,898.7007496438623,901.1946411132812,10015175
04-01-2021,904.6406352837254,906.3636372831432,892.3526422,902.7135620117188,24513534
05-01-2021,892.8061305,899.4262438413816,886.9115106039434,891.4912109,24123091
06-01-2021,891.4004573776713,891.4457932255564,863.8545521,867.9807739257812,46401468
07-01-2021,870.8148184269958,881.9239019128246,863.8546852788218,866.5752563476562,32325918
08-01-2021,869.6811201830574,878.9311324815067,867.0058853,876.7999877929688,27540187
11-01-2021,879.1125050229124,879.1125050229124,858.1186482532938,860.2724609,33307825
12-01-2021,862.87971,888.7252828199374,861.4740587259083,887.3876953,41161546
13-01-2021,890.3349094942321,895.5040358477936,869.8852032617441,879.1124877929688,26619458
14-01-2021,881.9237826562116,891.8539526683576,879.2258799,888.9973145,21553242
15-01-2021,888.9972940596249,894.9825854452455,870.6106693815333,878.5003662109375,20593268
18-01-2021,883.7828981720585,905.5022489944744,872.1070575050039,899.5849609,35100458
19-01-2021,904.4366615381476,920.9188817318542,904.4366615381476,914.2988281,32006615
20-01-2021,916.5659251576316,933.1614839760484,907.4972564349496,931.6651611328124,30924537
21-01-2021,944.0438358240184,961.2742166156672,940.8698467,951.9335327148438,39087742
22-01-2021,957.1934345680818,959.165904,922.8006730227185,929.3527832,30532660
25-01-2021,922.7099125187834,922.7099125187834,876.0291603627637,880.1100463867188,54207104
27-01-2021,872.8552326609131,872.8552326609131,856.0782689298538,859.2522583007812,42370131
28-01-2021,852.5187439949068,872.084341,847.9164357485394,850.8864135742188,34067814
29-01-2021,858.9347876285253,867.4593064405973,829.7791594362084,835.1976928710938,43712383
01-02-2021,843.1100967,863.7865428347654,837.9409701152957,859.3883056640625,34180952
02-02-2021,867.9808262438378,879.6566667876373,841.0923491274965,873.2179565429688,41470034
03-02-2021,874.3514808921253,885.0977559571905,861.5193370458762,875.4170532226562,30301696
04-02-2021,872.4017132446297,879.6566486,863.7865225405493,872.5377807617188,25626981
05-02-2021,875.1450294447208,881.7651430554548,870.5880568440388,872.2883911132812,20248046
08-02-2021,876.5053344964492,892.8062122999959,874.6916604980441,884.8485107421875,21183400
09-02-2021,889.6095735403137,902.1469161459931,885.233944,886.9796142578125,19604141
10-02-2021,885.8913937556059,899.9477267102546,873.8980819416108,895.2093505859375,21234156
11-02-2021,897.7938959649373,935.9728593397924,894.2798277886045,932.1186523,42539278
12-02-2021,932.0279835,942.2301692248576,913.8453687465834,925.7252807617188,30497029
15-02-2021,928.6498762091928,934.6578356915304,918.1982839074868,921.6443481445312,15791099
16-02-2021,924.8863449010564,942.8648864,922.7325323956647,933.8416137695312,21421660
17-02-2021,934.0683329596526,950.3692089797069,929.8061035808392,944.6106567382812,23742994
18-02-2021,945.4042372455168,956.0145058,933.6603325517268,937.5598754882812,18646877
19-02-2021,932.7081388605912,954.4501576444582,931.0304125,943.2730712890624,23403483
22-02-2021,943.1370313830364,947.6260001116776,904.5727145749872,910.5352783203124,23804335
