date,open,high,low,close,volume
15-02-2021,2872.239325996635,2872.239325996635,2802.917170947592,2810.346191,2630853
16-02-2021,2819.4317534374486,2835.229434425715,2774.678868462251,2782.555419921875,3435770
17-02-2021,2779.2438986963666,2804.0817511852565,2725.9431661378376,2750.602051,3678426
18-02-2021,2743.351497647591,2772.798804782072,2712.9195397617773,2736.504395,4189909
19-02-2021,2737.086031,2763.176871932053,2699.627784873394,2749.482666015625,3725028
22-02-2021,2771.0983728001697,2771.0983728001697,2634.288729099401,2647.983154296875,5366696
23-02-2021,2658.32114,2710.234481664836,2656.531024300275,2667.450684,3832829
24-02-2021,2660.1112723385645,2688.171416404616,2614.5975045138985,2638.719482421875,3774549
25-02-2021,2661.901536334308,2711.935173163415,2656.9339225137574,2680.966309,4224073
26-02-2021,2649.3706742601657,2660.4247237718946,2577.7660614423235,2590.56543,5553153
01-03-2021,2618.938784254474,2653.846033942076,2597.278431998463,2617.327637,3265871
02-03-2021,2649.370439036512,2707.549181785625,2638.629748067445,2690.856445,3306469
03-03-2021,2716.499582923453,2742.4562510963624,2682.397803881428,2738.070556640625,3509857
04-03-2021,2705.7594734081085,2758.0755531644904,2699.5388659906343,2729.657470703125,3916760
05-03-2021,2699.583186729747,2741.740267,2682.129564357553,2692.37793,3203686
08-03-2021,2699.493380366301,2714.709357642902,2681.592230629124,2691.393066,2003125
09-03-2021,2691.3933454019807,2745.052003597564,2678.101871,2730.775879,1942397
10-03-2021,2752.302273279617,2768.592278802846,2738.876408531912,2748.677246,3053778
12-03-2021,2752.302526082478,2789.894951,2722.1839208066626,2737.041748046875,2938317
15-03-2021,2721.870489571182,2773.7838366264696,2721.870489571182,2744.381103515625,3097083
16-03-2021,2738.875913010406,2811.3755695312693,2738.875913010406,2783.673583984375,4894756
17-03-2021,2779.1541105025053,2823.906994729599,2761.521517821019,2786.269775390625,3838390
18-03-2021,2797.905140318471,2816.2538203269355,2673.581732,2717.842285,3656306
19-03-2021,2712.0246159259377,2773.7835923282114,2689.648175200476,2730.104736328125,5776626
22-03-2021,2728.762406965116,2809.988894451002,2701.865878975166,2801.217285,2821646
23-03-2021,2810.4813561744827,2836.4380311200434,2795.1312030543163,2812.808594,3305973
24-03-2021,2784.7034948526434,2821.490454025433,2784.6586982632957,2793.564697265625,2207104
25-03-2021,2785.5983779631874,2802.291334267646,2729.925835770478,2743.217529296875,3179786
26-03-2021,2766.309638783247,2790.7895511507954,2723.705028832088,2744.962646484375,3697370
30-03-2021,2759.4632979787857,2853.847102724956,2739.682432469811,2827.084961,4694008
31-03-2021,2823.906975498895,2868.659859421223,2803.320648894624,2844.359130859375,3530069
01-04-2021,2856.218513615022,2877.610303737164,2814.9562691301344,2832.857422,4285076
05-04-2021,2838.22763,2920.572928543356,2820.326478,2899.001953,5317862
06-04-2021,2931.313864251768,2931.313864251768,2891.036269170446,2922.094727,2291562
07-04-2021,2916.9926819005923,2933.596043876824,2895.3323319556057,2928.091309,2491268
08-04-2021,2926.8379354050157,2985.016671124075,2923.302502,2969.218994140625,2578118
09-04-2021,3002.0237974370248,3002.3371550683573,2960.851139511532,2973.605712890625,2911129
12-04-2021,2973.604433988633,2987.7911811237914,2875.998381,2905.848633,3791828
13-04-2021,2876.7152547441287,2876.7152547441287,2750.556924099582,2778.303711,8654596
15-04-2021,2828.6504689847543,2897.525104971104,2763.445437906345,2881.145508,6062760
16-04-2021,2890.1408027792368,2906.2518385333483,2848.610220243268,2859.843017578125,3224657
19-04-2021,2836.437535080061,2854.338687084353,2806.095169840755,2829.993164,2679106
20-04-2021,2886.560808215665,2886.874165788868,2798.2634619087594,2814.553466796875,3141893
22-04-2021,2817.641499208782,2817.641499208782,2779.3777844403016,2791.505859,1988980
23-04-2021,2779.1541251639383,2791.6849328136304,2766.668114102697,2783.181884765625,1615309
26-04-2021,2776.5140859193466,2822.117237022294,2763.983276747665,2775.395263671875,2490260
27-04-2021,2780.0490577668525,2806.990380409463,2777.3638848198784,2803.320556640625,1471417
28-04-2021,2819.3868655301867,2820.3267197882137,2785.419470638185,2796.249755859375,1639037
29-04-2021,2815.4937029885937,2826.010631391147,2779.6018003514714,2788.328613,1621395
30-04-2021,2773.783779134378,2803.3654794696645,2703.0742216798394,2717.081787109375,3072305
03-05-2021,2707.4595110968694,2734.400830914168,2688.7528956026717,2718.289794921875,1545831
04-05-2021,2741.3822044471763,2765.7277251849537,2716.499561791694,2729.70166,1990777
05-05-2021,2747.8273810533087,2774.1419923433573,2732.074276737655,2770.830322265625,1939289
06-05-2021,2779.601696465275,2805.1108409989283,2751.407378822816,2784.927246,1791671
07-05-2021,2804.216058,2828.2484471170915,2785.2408765735254,2804.126465,1912540
10-05-2021,2815.807273354691,2832.1420795456097,2797.055854609388,2815.404541015625,2137153
11-05-2021,2797.055033279464,2799.829799280447,2766.757245751011,2794.906982421875,2415625
12-05-2021,2792.5796117756176,2792.5796117756176,2748.363855330469,2763.579833984375,1978558
14-05-2021,2773.3360184268367,2773.3360184268367,2720.9751479805013,2731.268310546875,2043935
17-05-2021,2734.4009279371794,2752.481047488296,2717.3948337863426,2747.603027,2890462
18-05-2021,2774.678654491779,2796.160037623328,2754.987386621192,2764.654052734375,2098538
19-05-2021,2760.3574979213986,2790.789454772672,2745.231112659171,2758.567383,1986041
20-05-2021,2745.231706,2764.654415831749,2731.8058401828885,2738.876708984375,2329027
21-05-2021,2739.7712308428268,2764.1167531234646,2734.490478570305,2757.224853515625,1685566
24-05-2021,2758.119629,2779.153479718937,2749.616582833036,2758.119629,1652260
25-05-2021,2781.0551880118014,2813.659732179145,2772.150862405755,2800.842773,1841613
26-05-2021,2806.239401119993,2846.7140078669167,2791.668586608861,2840.867676,1923753
27-05-2021,2843.9707078741408,2894.1592645609157,2843.835880352753,2860.205566,5959785
28-05-2021,2868.750817050949,2876.396022238262,2820.316105764027,2827.466797,1763701
31-05-2021,2833.2228866454534,2851.526493764551,2813.975047568536,2841.452637,1652799
01-06-2021,2849.952429216134,2851.166535820747,2817.032990344017,2835.921142578125,1377441
02-06-2021,2833.987315257852,2841.722331212589,2801.742455,2814.739258,2240078
03-06-2021,2837.315078410275,2837.315078410275,2808.622946339891,2825.352539,1281706
04-06-2021,2813.4356902335985,2839.3845055829647,2810.737382346546,2827.601806640625,1836060
07-06-2021,2828.7258220667936,2869.6051385982905,2818.472340944757,2863.084228515625,2559821
08-06-2021,2876.395646596755,2906.077027565389,2866.6816961801665,2878.329345703125,2574057
09-06-2021,2879.9934462517576,2896.1832907341222,2865.782316621696,2878.419434,1710925
10-06-2021,2887.188968316895,2899.781069736346,2871.898559,2893.305176,1874324
11-06-2021,2888.5835978834903,2976.233588165392,2888.0888641882966,2944.573486328125,3452954
14-06-2021,2949.2498720187064,2975.9630703086164,2941.4698404907167,2946.866455078125,1847360
15-06-2021,2966.3396373781225,2966.3396373781225,2924.5608831890954,2934.634521484375,1304985
16-06-2021,2934.049295447536,2963.370767620612,2925.864342712332,2945.067383,1635552
17-06-2021,2937.1077486345343,3000.562991347635,2932.160851492446,2984.103271484375,2273413
18-06-2021,3013.919592187945,3020.305674749723,2945.652496964069,2965.709961,3380431
21-06-2021,2936.6580852083653,2955.546238283212,2924.6955443431957,2943.943603515625,1130569
22-06-2021,2971.7362378958587,2992.468279478125,2954.646955656143,2969.217773,1708688
23-06-2021,2994.2221208899614,2994.2221208899614,2928.922986500921,2933.420166015625,1467104
24-06-2021,2953.747372933768,3042.7915233358517,2948.800475689208,3034.336914,4155204
25-06-2021,3035.820587550749,3057.7667325383454,3013.109834321905,3040.8125,2722861
28-06-2021,3050.436492487778,3050.436492487778,2997.819498588166,3001.192383,1355238
29-06-2021,3005.914634493905,3027.770969739679,2991.973379,3004.880371,1497322
30-06-2021,3009.512700785278,3041.892395115305,3002.766931133189,3009.287841796875,1693146
01-07-2021,3020.305535032919,3023.903278374233,2997.2350936922758,3005.464844,990310
02-07-2021,2996.0204767725936,3003.845523862915,2963.820633074449,2991.028564453125,1682274
05-07-2021,3005.914765148628,3034.696714,2969.937329300051,2987.026611328125,1972858
06-07-2021,2979.8308439192087,2993.322381093609,2928.653034073179,2934.229492,2159420
07-07-2021,2945.651949296994,2952.5775603439947,2915.610884428233,2945.606934,2640710
08-07-2021,2966.3394842635125,2966.3394842635125,2906.8866857215453,2930.811767578125,2485811
09-07-2021,2923.1666261052974,2951.9485744238727,2879.094267742479,2885.525146484375,6365067
12-07-2021,2909.6750447169334,2910.574480588561,2867.7164491410163,2871.98877,1892226
13-07-2021,2890.7866146403185,2890.7866146403185,2855.708619005293,2866.996582,1809339
14-07-2021,2866.501993081537,2897.9822471630723,2864.703121419735,2891.281494140625,2044279
15-07-2021,2909.354128396636,2913.1850723399903,2879.0670482525607,2887.134521484375,2232968
16-07-2021,2896.193986336898,2902.368655380736,2877.264614,2879.788574,1256526
19-07-2021,2866.447716450368,2884.295453792816,2862.842122,2870.594238,1597058
20-07-2021,2870.594492441156,2897.996925890474,2844.9495224391003,2889.704102,1811945
22-07-2021,2875.462164978894,2906.9660089483573,2875.462164978894,2899.214111328125,2859334
23-07-2021,2911.517737229816,2921.928936000391,2890.4699900186024,2896.058837890625,1776193
26-07-2021,2884.476205,2906.335126590373,2876.228494224294,2882.267822265625,1259611
27-07-2021,2884.4758253643777,2893.4898123186417,2849.4563980198477,2869.106934,1121367
28-07-2021,2873.658681516964,2888.486644188102,2823.5408322939165,2882.492431640625,1660654
29-07-2021,2884.7016104740133,2907.416817013932,2875.7327361143084,2880.69043,1731997
30-07-2021,2901.602648784577,2905.658943260976,2850.538496347792,2855.135498046875,2999943
02-08-2021,2866.448110977592,2906.920828039328,2854.729926876112,2901.963134765625,2608669
03-08-2021,2910.616057,2965.601371242554,2901.556957190415,2961.004150390625,3804735
04-08-2021,2974.6160039534384,2979.303233643025,2939.641686923646,2951.134521484375,2929598
05-08-2021,2952.0807190720075,2988.136666785864,2940.8132354114277,2960.148193359375,2534521
06-08-2021,2949.872119904472,2996.249035235898,2943.0665162590885,2983.449219,2292362
09-08-2021,2996.1595154534725,3007.9679282815687,2983.630159608029,2995.077880859375,1510489
10-08-2021,2988.6774324297567,3019.5952298682187,2988.6774324297567,3005.172852,2040777
11-08-2021,3019.685431494579,3028.699417857249,2999.0434907512745,3014.457275390625,1929707
12-08-2021,2998.052408635647,3035.911158233572,2998.052408635647,3021.263427734375,1310205
13-08-2021,3029.375805,3136.867603932473,3026.446258679103,3121.904297,4363584
16-08-2021,3118.839625698136,3149.80276,3097.6567554079897,3130.512695,2083489
17-08-2021,3138.7608862946718,3209.700928672502,3121.5440809856573,3202.715087890625,4336019
18-08-2021,3221.463989105066,3240.5284845124597,3187.8868858928017,3209.475341796875,2631309
20-08-2021,3160.304217,3222.500734239469,3154.895823730949,3208.529052734375,2836148
23-08-2021,3227.007601288427,3310.837687020221,3210.692195500499,3278.747802734375,3744176
24-08-2021,3296.415640365422,3305.745206620104,3239.987983542216,3256.934326171875,2511141
25-08-2021,3254.0492380730734,3333.1469723226337,3251.390155978006,3298.217773,2123263
26-08-2021,3299.118875673226,3323.9975650579686,3288.211864587099,3309.800537109375,1902533
27-08-2021,3304.5279665598573,3361.7667897667725,3291.097212606248,3353.338623046875,3944728
30-08-2021,3348.6957964846206,3371.5463390046634,3323.997563,3336.34668,2033114
31-08-2021,3343.6480209814554,3429.0106480854056,3338.284743097018,3413.100830078125,3207480
01-09-2021,3421.7097826133386,3440.368693420616,3341.4852908713506,3348.651367,2643336
02-09-2021,3365.8224537216147,3478.6324032100083,3355.0056702602706,3458.441162109375,3403717
03-09-2021,3447.8498589029177,3476.604387999628,3429.4163004029124,3463.21875,1746812
06-09-2021,3470.1142391509848,3495.2633928039486,3437.9343522845274,3472.1875,1723693
07-09-2021,3483.004335145285,3488.3676130245663,3432.751361106892,3439.646973,1585039
08-09-2021,3434.329148391886,3438.836142024946,3385.6536171548355,3402.013916015625,4147175
09-09-2021,3416.0306544846244,3433.1572300107787,3393.766150314233,3417.562988,1441148
13-09-2021,3395.569166011557,3472.548533,3395.569166011557,3466.193848,1691473
14-09-2021,3470.340361728902,3512.300521,3447.850505062436,3502.745605,1991188
15-09-2021,3499.319929861653,3587.566773,3484.807322977753,3564.626220703125,2461369
16-09-2021,3542.4969894452165,3589.144373466537,3508.334065793053,3518.429688,2946666
17-09-2021,3533.4827437225404,3556.0177102003627,3429.8218979245576,3450.418945,6477148
20-09-2021,3433.427765279685,3489.314486583791,3432.3912447665866,3446.498047,2002008
21-09-2021,3477.5967135199853,3489.810711776264,3444.8307777642813,3482.058594,1568129
22-09-2021,3481.6524916358844,3512.6156251226985,3472.5933906537475,3481.336914,1744067
23-09-2021,3488.413109599123,3496.5256982260976,3456.8641538275547,3487.737060546875,2003869
24-09-2021,3506.440827920056,3555.476827563498,3474.8918744554794,3489.584716796875,2320754
27-09-2021,3515.454812,3519.060406854174,3427.9289133113457,3458.621582,1673362
28-09-2021,3470.385185522073,3470.385185522073,3381.3720590103053,3406.520996,2253075
29-09-2021,3389.0784212494123,3430.722991584524,3355.140633,3418.013184,2489161
30-09-2021,3429.821780352912,3429.821780352912,3380.3350836911927,3403.275634765625,2252412
01-10-2021,3408.864609,3434.329122798704,3357.710231607657,3362.397461,1578374
04-10-2021,3357.529965218684,3410.577147359268,3341.89061,3401.247802734375,1356860
05-10-2021,3383.8508239849484,3461.3711145717107,3372.673568,3455.331787109375,1877966
06-10-2021,3457.765823079179,3477.1007834725124,3420.808471998301,3435.140625,1678154
07-10-2021,3452.357041107616,3514.553551769868,3443.3881680039863,3509.054931640625,1647233
08-10-2021,3537.990035248457,3596.490725128912,3515.455066871078,3547.589844,2934339
11-10-2021,3384.751800086617,3387.005296624625,3299.118931642349,3322.194824,11845402
12-10-2021,3340.583816789036,3341.485215552336,3272.6184380634545,3292.674560546875,5752877
13-10-2021,3290.105251247704,3313.045804122932,3285.598257752844,3294.79248,3545655
14-10-2021,3273.839726134171,3314.4804951482506,3258.667128270858,3261.602294921875,6442299
18-10-2021,3254.377335087423,3298.8563998517143,3252.5710786502946,3293.843994140625,3590107
19-10-2021,3313.5776240440514,3332.633718745304,3274.0205617031106,3282.103516,3135441
20-10-2021,3262.099648961396,3278.355959504393,3231.664267209516,3259.254883,2933693
21-10-2021,3254.9646078835626,3257.989955221181,3171.1090618330622,3190.300537109375,4871211
22-10-2021,3215.1368536956547,3216.5819472192843,3147.402229,3159.910645,2691670
25-10-2021,3163.6585149928464,3174.089691219989,3115.7927138810505,3154.582031,2595594
26-10-2021,3155.982247368159,3187.1401776970188,3138.371243269238,3145.235107421875,3878763
27-10-2021,3145.5957786810927,3171.109152424343,3145.5957786810927,3151.691895,2510813
28-10-2021,3177.2052166959043,3177.2052166959043,3084.1830059739946,3090.188720703125,2424942
29-10-2021,3070.6812429742117,3125.7268655785538,3057.947046484346,3068.604004,3960501
01-11-2021,3104.910254982635,3149.208747333267,3082.332045,3139.635498046875,2020718
02-11-2021,3155.530389,3173.231792731731,3133.629527212094,3146.679688,3087414
03-11-2021,3164.741556,3178.920623401896,3130.2873057913566,3153.949219,1537639
04-11-2021,3172.6442376331274,3172.9152201972943,3165.464412379283,3168.760742,328991
08-11-2021,3204.299666891193,3204.299666891193,3143.970643720878,3163.433105,2526082
09-11-2021,3168.1739187722114,3192.5583816589988,3157.336379711417,3166.09668,1782692
10-11-2021,3159.142343098328,3178.740180316805,3143.066617551687,3146.769531,1516489
11-11-2021,3142.8863844601083,3170.025433113636,3103.1487405186585,3150.291992,1284514
12-11-2021,3166.367819426574,3191.7907928724526,3148.0342708406747,3184.475586,1747259
15-11-2021,3186.2369890665427,3223.8072186303534,3186.2369890665427,3209.086181640625,1809157
16-11-2021,3223.264758172128,3229.180292369943,3198.880295165502,3211.885254,2013204
17-11-2021,3206.6472520845723,3217.7105731451347,3166.7288070493264,3180.727294921875,1632914
18-11-2021,3174.6315432718475,3179.7795512785065,3117.2379128052817,3139.003173828125,2136598
22-11-2021,3141.441472722624,3175.353985373038,3107.032415886464,3123.378906,3167936
23-11-2021,3111.277132961341,3143.7445527036148,3077.680802793466,3128.662353515625,2153461
24-11-2021,3135.841772532787,3154.672084182838,3092.311036272108,3109.741455078125,2161746
25-11-2021,3110.283099080773,3127.5329357820656,3101.387418664156,3112.089355,1849619
26-11-2021,3093.214555678029,3151.917897610604,3081.3834862616445,3112.947998046875,1941251
29-11-2021,3113.218694632493,3187.456019,3076.4614161710138,3162.755371,2981745
30-11-2021,3152.821131593886,3218.5237203430856,3152.821131593886,3187.275391,5588446
01-12-2021,3192.5587091049274,3242.2307682282008,3192.5587091049274,3231.212646484375,2102118
02-12-2021,3241.5081563169406,3294.612146192448,3227.871050834949,3290.006103515625,3152938
03-12-2021,3293.211982422395,3310.8229834006474,3279.123313933971,3287.793212890625,2486263
06-12-2021,3287.793043999956,3303.6429881642466,3180.8175517535474,3193.822509765625,1849642
07-12-2021,3217.3941196266583,3249.455169801184,3182.894667480577,3237.262939453125,1484458
08-12-2021,3252.164973678262,3293.212110378223,3252.164973678262,3275.555908203125,1428660
09-12-2021,3260.293338172199,3282.645764798172,3220.5556908371364,3252.842529296875,1567957
10-12-2021,3237.714739258313,3289.1930489201604,3228.773857881583,3284.496826171875,1510718
13-12-2021,3296.4183666747244,3307.255906510368,3252.797224738199,3259.977051,1883864
14-12-2021,3255.777734547771,3282.871585320707,3230.219157887237,3272.756591796875,1747007
15-12-2021,3269.324361600678,3272.033746430734,3213.465789491573,3224.484130859375,1603233
16-12-2021,3235.005450219812,3258.893148767848,3224.167911023096,3234.644287109375,2072320
17-12-2021,3253.519865105046,3297.6377729848323,3227.509724653054,3237.128173828125,4333992
20-12-2021,3241.328159287125,3256.6813436582256,3170.116389463848,3212.337646484375,2312310
21-12-2021,3235.5926822596566,3288.470891043131,3220.9168466296323,3258.758056640625,2340989
22-12-2021,3272.9370868622186,3284.497173651186,3256.9065589119414,3279.033203,1224328
23-12-2021,3294.612240865956,3314.9326288647185,3278.3559304669466,3307.888184,1792861
24-12-2021,3328.027653753264,3346.0902190382208,3291.721941628561,3315.293457,2209923
27-12-2021,3315.3843674042514,3341.5750910911825,3299.2184571867274,3338.052978515625,1534135
28-12-2021,3350.6059829025485,3364.1529073617235,3336.020549097627,3347.490234,1456218
29-12-2021,3334.5757096792804,3359.5923213217848,3328.0280290251603,3336.788330078125,1456923
30-12-2021,3324.731824090739,3377.7002165634417,3323.5125125544027,3372.055664,1966475
31-12-2021,3380.2285935722675,3395.762355996317,3369.8426182813214,3376.209716796875,1207141
03-01-2022,3386.7317475985938,3458.9820248806973,3382.2161052684623,3447.918701171875,2346158
04-01-2022,3459.974988296276,3512.4014107792354,3442.4541666277723,3508.427734,2488606
05-01-2022,3490.590819118539,3495.106460540426,3443.086183164168,3486.933105,1733031
06-01-2022,3442.725000424807,3463.4969508470977,3406.599869255607,3438.615723,1810293
07-01-2022,3449.949794525269,3490.500163338103,3428.6358803734483,3480.20459,2460591
10-01-2022,3592.6443963219926,3592.6443963219926,3486.978384665464,3504.002441,3937092
11-01-2022,3482.462761056655,3544.778614405438,3482.462761056655,3536.560059,1906106
12-01-2022,3544.778107734588,3548.3906204558466,3464.8964642838223,3485.984375,3203744
13-01-2022,3538.456187157072,3542.9718280288903,3483.3653685208847,3520.303223,6684507
14-01-2022,3502.1962246997864,3591.741308940537,3486.1204965938937,3583.748535,3348123
17-01-2022,3605.919920393229,3651.347312955712,3578.464911306668,3629.807617,3442604
18-01-2022,3643.174405765748,3650.1736501754312,3594.450677,3604.023926,2389041
19-01-2022,3629.717424642984,3629.717424642984,3537.8888307742736,3541.643310546875,3102539
20-01-2022,3537.4369263783205,3546.484079642715,3447.8701090608133,3461.938477,6176776
21-01-2022,3444.2508765116527,3484.5559841357417,3411.7716881443966,3468.225830078125,3112358
24-01-2022,3474.106413679928,3482.8368271236272,3383.7254523626307,3411.997802734375,3258414
25-01-2022,3410.324237396472,3446.4222886055563,3367.531160609474,3410.686035,3330501
27-01-2022,3375.491951671898,3377.6631795052203,3279.6827133861384,3301.531494140625,5718297
28-01-2022,3298.592070036313,3374.4072583339293,3298.592070036313,3338.444824,3143862
31-01-2022,3391.777551347127,3399.919988787011,3366.807321513716,3380.242431640625,2739393
01-02-2022,3410.775941511853,3445.1551154581266,3380.377425671433,3438.505371,2105169
02-02-2022,3463.1592110852152,3495.8195180182074,3438.5057219894607,3488.762695,1984212
03-02-2022,3484.0584667821045,3512.5569974763757,3452.438712615916,3460.174072265625,1960538
04-02-2022,3451.759967827603,3460.2642024084744,3409.8716096360963,3451.397949,2307366
07-02-2022,3429.7755283619176,3466.687954905488,3398.246113404801,3418.918945,1919149
08-02-2022,3430.2732406787395,3437.646581809381,3366.445534,3386.756348,2946443
09-02-2022,3392.6822605127904,3417.9690081189287,3389.1539593129573,3402.227051,1638721
10-02-2022,3428.690174713259,3428.690174713259,3399.920183271069,3411.093505859375,2112459
11-02-2022,3394.943598,3394.943598,3338.3989014514173,3342.877197265625,3851488
14-02-2022,3369.159739,3431.811272627349,3356.4937247604203,3377.980712890625,5951745
15-02-2022,3425.2517410318865,3469.582785752056,3390.8725634937955,3454.021728515625,3931683
16-02-2022,3477.725387999251,3486.8631,3443.346208825481,3449.769775390625,3256906
17-02-2022,3460.5359629364566,3469.5831157807347,3418.919059852776,3423.623535,3134372
18-02-2022,3409.8716055417394,3452.3479402147423,3399.557940562196,3432.398926,3688883
21-02-2022,3446.964842410025,3463.0688168204524,3352.4673858533592,3364.997559,7465922
22-02-2022,3302.211128957091,3318.405445868537,3229.833898733374,3244.671142578125,5408531
23-02-2022,3266.9271297309606,3277.693154047756,3216.8510467438487,3224.224609,2426203
24-02-2022,3142.980897367273,3151.892431267905,3067.980088656848,3077.524658203125,5039136
25-02-2022,3137.5526354913723,3193.6449836460624,3132.124343734467,3185.276367,2549723
28-02-2022,3157.456384642866,3224.1791377567374,3126.6055046825018,3215.539063,3288942
02-03-2022,3214.0011340768315,3231.597802655057,3171.9318722233274,3208.256103515625,2761341
03-03-2022,3223.3647802974738,3237.614045,3193.735356195633,3206.672607421875,1928039
04-03-2022,3167.860856923284,3221.8723201469343,3154.7877640482766,3188.533691,2370257
07-03-2022,3121.2678092916217,3209.9299093816444,3104.5758560522663,3152.842285,3054130
08-03-2022,3130.31483,3265.117404857584,3130.31483,3256.929688,3300992
09-03-2022,3261.4982781251324,3305.829322682173,3254.305836500098,3286.468505859375,2719654
10-03-2022,3332.971052855321,3332.971052855321,3270.5456992594973,3275.928711,2005441
11-03-2022,3259.915231430789,3293.0278980016524,3250.506281162064,3256.205810546875,1623423
14-03-2022,3238.880624281585,3300.718000529233,3238.880624281585,3295.877685546875,1765688
15-03-2022,3310.3533544864363,3310.3533544864363,3243.766218611362,3251.456298828125,3651133
16-03-2022,3293.6155704612743,3318.495237591527,3271.676227628233,3307.548095703125,3090475
17-03-2022,3344.370270310392,3356.4933655437426,3311.529064633703,3322.792724609375,3600452
21-03-2022,3343.827423602469,3360.0670174825664,3270.5454914293628,3281.130615234375,2413831
22-03-2022,3293.163557102468,3357.3983407712244,3279.592828158364,3348.305908203125,2907611
23-03-2022,3354.684380037077,3374.4072180326966,3338.3995044058297,3358.665039,1596195
24-03-2022,3347.446245572577,3400.100626124685,3342.9226695650464,3392.546387,1879046
25-03-2022,3401.6387943225186,3419.3713016476336,3322.1144118666784,3354.186523,1690133
28-03-2022,3342.922758467107,3359.2076325272988,3312.343339667422,3354.412598,1760990
29-03-2022,3342.697038317034,3367.350531596455,3339.304355755646,3352.287109,2689063
30-03-2022,3381.825603560329,3381.825603560329,3353.055614442774,3375.990234,1583455
31-03-2022,3383.634635401452,3396.888623897591,3365.7212313914297,3383.589355,2168110
01-04-2022,3390.8726998981547,3404.443428419625,3372.823675140147,3400.598388671875,1387014
04-04-2022,3403.5390445624703,3419.823920373774,3381.0117213746057,3411.093505859375,1472994
